date,buyer_country,supplier_country,buyer,supplier,buyer_address,supplier_address,notify_party,notify_address,manufacturer,origin_country,destination_country,port_of_loading,port_of_discharge,hs_code,product_description,shipping_marks,quantity,quantity_unit,weight_kg,amount_usd,bill_number,container_number,brand
2025-03-06,越南,中国香港,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Village (at Ngan Vu Limited Liability Company), Le Loi Commune, An Duong District, Hai Phong, Vietnam","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, HK",,,,China,,,,84821000,"TM14#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TM14#& Ball bearing for motor gearbox of linear actuator, 100% new",,8640.0,Pieces,0.0,8640.0,,,
2025-07-16,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Residential Group (At Ngan Vu Company Limited), Le Loi Ward, An Duong District, Hai Phong City, Vietnam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, CN",,,,China,,,,84821000,"TMA-MNA-U20A00058#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U20A00058#& Ball bearing for motor gearbox of linear actuator, 100% new",,8640.0,Pieces,0.0,8640.0,,,
2025-05-08,越南,中国香港,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Tổ dân phốTràngDuệ(tại Công tyTNHH Ngân Vũ),phường Lê Lợi, quận An Dương,TP Hải Phòng, Việt Nam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, HK",,,,China,,,,84821000,"TMA-MNA-U20A00058#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U20A00058#& Ball bearing for motor gearbox of linear actuator, 100% new",,8640.0,Pieces,0.0,8640.0,,,
2025-05-12,越南,中国香港,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Tổ dân phốTràngDuệ(tại Công tyTNHH Ngân Vũ),phường Lê Lợi, quận An Dương,TP Hải Phòng, Việt Nam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, HK",,,,China,,,,84821000,"TMA-MNA-U20A00058#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U20A00058#& Ball bearing for motor gearbox of linear actuator, 100% new",,8640.0,Pieces,0.0,8640.0,,,
2025-04-11,越南,中国香港,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Residential Group (at Ngan Vu Company Limited), Le Loi Ward, An Duong District, Hai Phong City, Vietnam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, HK",,,,China,,,,84821000,"TMA-MNA-U20A00058#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U20A00058#& Ball bearing for motor gearbox of linear actuator, 100% new",,8640.0,Pieces,0.0,8640.0,,,
2025-07-25,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Residential Group (At Ngan Vu Company Limited), Le Loi Ward, An Duong District, Hai Phong City, Vietnam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, ZZ",,,,China,,,,84821000,"TMA-MNA-U20A00058#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U20A00058#& Ball bearing for motor gearbox of linear actuator, 100% new",,8640.0,Pieces,0.0,8640.0,,,
2025-11-20,菲律宾,中国台湾,WU KONG SINGAPORE PTE LTD PHIL,CHENG KUANG WOOD MACHINERY WORKS,"BRANCH BLOCK 25 A AND B, PHASE IV CAVITE ECONOMIC ZONE ROSARIOCAVITE 4106PHILIPPINES",,,,,TAIWAN,,,,84828000000,LINEAR BEARING SR30 THK (12 PCS),,12.0,PIECE,32.41,8550.7692,UTP20025821,,
2025-09-21,印度,中国,KABRA BEARING & POWER PRIVATE LIMITED,YIBOYUAN LINQING CITY PRECISION MACHINERY,77 IST FLOOR SHARDANAND MARG  N/A,"CO., LTD. INDUSTRIAL PARK, BACHALU TOWN, LINQING CITY, LIAOCHENG CITY, SHANDONG PROVINCE CHINA. CHINA",,,,China (CN),,Qingdao,,84828000,LINEAR BEARING (ASSORTED SIZES AS PER ATTACHED ANNEXURE) (NET WEIGHT- 3026.00 KGS)LINEAR BEARING (ASSORTED SIZES AS PER ATTACHED ANNEXURE) (NE,,14350.0,NOS,0.0,8529.03,,,
2025-06-24,越南,中国台湾,CÔNG TY TNHH JADE M - TECH,CHUN LOUNG CO LTD,"Land Lot No. Tt3-09, Land Block, Lien Mac Ward, Bac Tu Liem District, Hanoi City, Vietnam.","NO.1, LANE 333, MINYI ST., FUAN VILLAGE, SIOUSHUEI TOWNSHIP, CHANGHUA COUNTY 50444, TAIWAN, TW",,,,Taiwan,,,,84821000,"Con trượt ổ bi ARC15ML S V1N, bộ phận của thanh tuyến tính dẫn hướng, bằng thép,có ổ bi, phụ tùng máy gia công kim loại. NSX: CPC, mới 100%,ARC15ML S V1N ball bearing slide, part of linear guide bar, steel, with ball bearing, metalworking machine spare part. Manufacturer: CPC, 100% new",,500.0,Pieces,0.0,8500.0,,,
2025-01-02,巴基斯坦,中国,GOURMET FOOD,KRONES THAILAND CO LTD,"1-KM, DEFENCE REHBAR ROAD OFF RAIWIND ROAD, NEAR BHOBATIAN CHOWK, Lahore","39TH FLOOR, INTERLINK TOWER 1858/138 DEBARATNA ROAD, BANGNA TAI SUB DISTRICT, BANGNA DISTRICT, BANGKOK 10260, THAILAND",,,,China,,Metropolitan Area,LPAF,84821000,Ang.-cont. ball bearing  BALL BEARING  Deep groove ball bearing  BALL BUSHING  Recirculating linear ball bearing unit,,1663.0,u,485970.0,8467.3463,DSV0803329,,
2025-01-03,越南,中国台湾,CÔNG TY TNHH JADE M - TECH,CHUN LOUNG CO LTD,"Land Lot No. Tt3-09, Land Stuck Area, Lien Mac Ward, Bac Tu Liem District, Hanoi City, Vietnam","NO.1, LANE 333,MINYI ST, FUAN VILLAGE SIOUSHUEI  TOWNSHIP, CHANGHUA COUNTY 50444, TAIWAN, TW",,,,Taiwan,,,,84821000,"Con trượt ARC20MN S V1N, bộ phận của thanh tuyến tính dẫn hướng, bằng thép, có ổ bi, phụ tùng máy gia công kim loại. NSX: CPC, mới 100%,ARC20MN S V1N slider, part of linear guide bar, steel, with ball bearing, metalworking machine spare part. Manufacturer: CPC, 100% new",,540.0,Pieces,0.0,8370.0,,,
2025-01-02,巴基斯坦,中国,GOURMET FOOD,KRONES THAILAND CO LTD,"1-KM, DEFENCE REHBAR ROAD OFF RAIWIND ROAD, NEAR BHOBATIAN CHOWK, Lahore",,,,,China,,,LPAF,84821000,Ang.-cont. ball bearing  BALL BEARING  Deep groove ball bearing  BALL BUSHING  Recirculating linear ball bearing unit,,1663.0,u,0.0,8065.55,,,
2025-08-21,越南,中国,CÔNG TY TNHH SETTSU CARTON VIỆT NAM,BHS CORRUGATED SINGAPORE PTE LTD,"D4-1 Street, Long Duc Industrial Park, Long Duc Commune, Long Thanh District, Dong Nai Province, Vietnam","111 SOMERSET ROAD, UNIT #09-21/22, SINGAPORE,238164, ",,,,China,,,,84821000,"Bạc đạn-LINEAR BALL BEARING 30/47/68, kích thước: 30/47/68mm, gắn tại bộ phận cán lằn giấy của máy tạo sóng giấy carton BHS, hàng mới 100%,Bearing-LINEAR BALL BEARING 30/47/68, size: 30/47/68mm, mounted in parts rolling stripes of paper making machine corrugated paper carton BHS, 100% brand new",,80.0,Pieces,0.0,8030.4,,,
2025-06-13,斯里兰卡,中国,BEARINGS INN LANKA ENTERPRISES,TIANLIHONG IMPORT EXPORT CO LTD," 234, BANDARANAYAKE MW, COLOMBO 12"," DAXUBZHUANG INDUSTRIAL PARK HUANGSHAN ROAD, LIAOCHENG, SHANDONG",,,,CHINA,,,,84822000,"196 PCS OF SPHERICAL ROLLER,CYLINDRICAL,LINEAR,TAPERED ROLLER BEARING&#10;ONE WA,BEARING",,196.0,NIU,1315.34,7772.19,,,
2025-02-19,越南,中国香港,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Village (At Ngan Vu Limited Liability Company), Le Loi Commune, An Duong District, Hai Phong, Vietnam","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, HK",,,,China,,,,84821000,"TM14#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TM14#& Ball bearing for motor gearbox of linear actuator, 100% new",,7680.0,Pieces,0.0,7680.0,,,
2025-10-04,印度,中国,CTS BEARING HOUSE,LIAOCHENG JUANHANG TRADING CO LTD,,"1-10 YUNHEMINGJUN QINGNIAN ROAD, LI NQING CITY, Liaocheng, Shandong, Ch ina China",,,,China (CN),,Qingdao,NHAVA SHEVA SEA (INNSA1),84821090,LINEAR MOTION BEARING (4793 PCS) LINEAR MOTION BEARING (4793 PCS),,1239.0,KGS,0.0,7639.22,,,
2025-04-25,印度,中国,BHAVI IMPEX,AMLAND GLOBE HK ENTERPRISE LTD,"108,SHUBH SANDESH, 16,  HANSRAJ LANE, BYCULLA, ",,,,,CHINA,,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,"LINEAR BEARING BRAND:9KBC, ITEM NO.LM20UU LINEAR BEARING",,15055.0,NOS,0.0,7600.2939,LFU4IYNTHODV1,,
2025-05-07,印度,中国,KHS INNOVATION & ENGINEERING LLP,ZHEJIANG SIQIANG BEARING MANUFACTUR,"4A, KARIM BUILDING, 1ST FLOOR,142/  144, ABDUL REHMAN STREET ",,,,,CHINA,,Shanghai,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS SC20UU (BRAND - KHS LG) LINEAR MOTION BEARINGS,,6000.0,PCS,0.0,7590.9986,Q8MNXZXFQ41NW,,
2025-01-17,俄罗斯,中国,ООО НОВАЯ ДИНАМИКА,SHANDONG CHIK BEARING CO LTD,"344029, РОСТОВСКАЯ ОБЛАСТЬ, Г.О. Г.РОСТОВ-НА-ДОНУ, УЛ МЕНЖИНСКОГО, 2А","250010, SHANDONG PILOT FREE TRADE ZONE, JINAN ZONE, 806 WEST #1 BUILDING, SHUNTA",,,"SHANDONG CHIK BEARING CO.,LTD",China (CN),Russia,,,8482109008,"BALL BEARINGS. ARE DESIGNED TO FIX A SHAFT IN SPACE AND ENSURE ITS FREE ROTATION, ROLLING OR LINEAR DISPLACEMENT. CONSIST OF A RING MADE BY MECHANICAL PROCESSING OF A BLANK FROM ROLLING METAL, A SET OF BALLS MADE",,1400.0,PC,1769.0,7492.62,,,CHIK
2025-11-06,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Residential Area (at Ngan Vu Co., Ltd.), An Duong Ward, Hai Phong City, Vietnam","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, CN",,,,China,,,,84821000,"MNA-U20G00085#&Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,MNA-U20G00085#&Bearing for motor gearbox of linear actuator, 100% new",,4200.0,Pieces,0.0,7476.0,,,
2025-09-08,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Residential Group (At Ngan Vu Company Limited), An Duong Ward, Hai Phong City, Vietnam","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, ZZ",,,,China,,,,84821000,"TMA-MNA-U20G00085#&Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U20G00085#&amp;bearings for gearbox motor of the actuator, linear, 100% new",,4200.0,Pieces,0.0,7476.0,,,
2025-09-25,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Residential Group (At Ngan Vu Company Limited), An Duong Ward, Hai Phong City, Vietnam","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, CN",,,,China,,,,84821000,"TMA-MNA-U20G00085#&Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U20G00085#&amp;bearings for gearbox motor of the actuator, linear, 100% new",,4200.0,Pieces,0.0,7476.0,,,
2025-01-10,俄罗斯,中国,AMAST LLC,LAIZHOU PINNO IMPORT&EXPORT TRADE CO LTD SHANGHAI ZHAOZHAN AUTOMATION EQUIPMENT CO LTD,"236022, КАЛИНИНГРАДСКАЯ ОБЛ., КАЛИНИНГРАД, УЛ.КРАСНАЯ 21-1,",", DAMAIWAN INDUSTRIAL ZONE) PUDONG NEW DISTRICT, SHANGHAI, LOCATED AT BLOCK 2,NO",,,"SHANGHAI ZHAOZHAN AUTOMATION EQUIPMENT CO.,LTD.",China (CN),Russia,,,8482109008,"BALL BEARINGS, LINEAR BEARING INNER DIAMETER 30 MM, METALWORKING MACHINE PART - PART OF LINEAR MOVEMENT DEVICE CARRIAGE MATERIAL STEEL, PLASTIC.",,3350.0,PC,986.35,7257.53,,,SHANGHAI
2025-02-02,印度,中国,MEET ENTERPRISE,LISHUI YUXUAN AUTOMATION MANUFACTURING CO LTD,"215 2nd Floor Murli Manohar Market, Opp. Hari Om A.C. Market, Revdi Bazzar Cross Road, Kalupur,",,,,,CHINA,,Shanghai,AHEMDABAD ICD (INSBI6),84828000,LINEAR BEARINGS LINEAR BEARINGS,,2547.0,NOS,0.0,7170.1703,WB9KNQ5ZR6UK2,,
2025-02-26,越南,中国台湾,CÔNG TY TNHH JADE M - TECH,CHUN LOUNG CO LTD,"Land Lot No. Tt3-09, Land Jam, Lien Mac Ward, Bac Tu Liem District, Hanoi City, Vietnam.","NO.1, LANE 333,MINYI ST, FUAN VILLAGE SIOUSHUEI  TOWNSHIP, CHANGHUA COUNTY 50444, TAIWAN, TW",,,,Taiwan,,,,84821000,"Con trượt MR9MN SU VCN, bộ phận của thanh tuyến tính dẫn hướng, bằng thép,có ổ bi, phụ tùng máy gia công kim loại. NSX: CPC, mới 100%,MR9MN SU VCN slider, part of linear guide bar, steel, with ball bearing, metalworking machine spare part. Manufacturer: CPC, 100% new",,1000.0,Pieces,0.0,7100.0,,,
2025-12-02,巴基斯坦,中国,GOURMET FOOD,KRONES THAILAND CO LTD,"1-KM, DEFENCE REHBAR ROAD OFF RAIWIND ROAD, NEAR BHOBATIAN CHOWK, Lahore","39TH FLOOR, INTERLINK TOWER 1858/138 DEBARATNA ROAD, BANGNA TAI SUB DISTRICT, BANGNA DISTRICT, BANGKOK 10260, THAILAND",,,,China,,METROPOLITAN,LPAF,84821000,"Needle roller bearing RNA4910 RSR-XL 58
Deep groove ball bearing 6010 50x80x16
Recirculating linear ball bearing unit L
Ang.-cont. ball bearing 3203B 2RS 17x40
4-point deep groove ball bearing 61812
BALL BEARING 008-JE",,223.0,u,402000.0,6941.3117,DSV1197412,,
2025-11-20,印度,中国,CTS BEARING HOUSE,LIAOCHENG JUANHANG TRADING CO LTD,"A7 , Mulund Jaimala CHS, K N Centre, N S Road, Mulund West null","1-10 YUNHEMINGJUN QINGNIAN ROAD, LI NQING CITY, Liaocheng, Shandong, Ch ina China",,,,China (CN),,Qingdao,NHAVA SHEVA SEA (INNSA1),84821090,LINEAR MOTION BEARING (8249 PCS) LINEAR MOTION BEARING (8249 PCS),,1134.0,KGS,0.0,6895.18,,,
2025-03-09,印度,中国,BHAVI IMPEX,AMLAND GLOBE HK ENTERPRISE LTD,"108,SHUBH SANDESH, 16,  HANSRAJ LANE, BYCULLA, ",,,,,CHINA,,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,"OILLESS BUSH WITH HOUSING BRAND :ROLIOS,ITEM NO.:OBSC40 LINEAR BEARING",,291.0,NOS,0.0,6876.4297,LBB1GBXTG5LE3,,
2025-03-17,越南,中国,CÔNG TY TNHH P&F BROTHERS VIET NAM,HANGZHOU SILVERSTONE MACHINERY INDUSTRY CO LTD,"Lot H, Loc An - Binh Son Industrial Park, Long An Commune, Long Thanh District, Dong Nai Province, Vietnam","NO.951 QINGLIU BEI ROAD, XIAOSHAN JIANG DONG, INDUSTRIAL AREA HANGZHOU, ZHEJIANG CHINA, CN",,,,China,,,,84821000,"Bạc đạn ổ bi (bằng thép)-LINEAR BALL BEARING. Hàng mới 100%,LINEAR BALL BEARING. 100% new",,10277.0,Pieces,0.0,6782.82,,,
2025-11-19,印度,中国,MECH AUTO SYSTEMS,TECH MOTION SHANGHAI CO LTD,"SHOP NO 2, BALCHANDRA APARTMENT  PLOT NO.55, SECTOR 44A,NERUL ","ROOM 904, BUILDING 3, 80 HUASHEN RO AD, WAI GAO QIAO FREE TRADE ZONE Sh anghai, Shanghai, CHINA CHINA",,,,China (CN),,Shanghai,NHAVA SHEVA SEA (INNSA1),84821090,LINEAR MOTION BEARING RAIL HGR25X4000MM LINEAR MOTION BEARING RAIL HGR25X4000MM,,200.0,NOS,0.0,6749.45,,,
2025-10-29,越南,中国,CÔNG TY TNHH WORLDON VIỆT NAM,NINGBO DAQIAN IMPORT EXPORT CO LTD,"Lot D1, Road D4, Dong Nam Industrial Park, Binh My Commune, Ho Chi Minh City","NO.66 HUANGSHAN ROAD, XINQI DEVELOPMENT ZONE, NINGBO CHINA, CN",,,,China,,,,84828000,"TSTD101300#&Cụm trượt bi tuyến tính, không thương hiệu, model MGNR15C, mới 100%,TSTD101300#&amp;Phrases slide linear ball bearing, not the brand, model MGNR15C, 100% new",,300.0,Pieces,0.0,6669.0,,,
2025-04-07,印度,中国,BHAVI IMPEX,AMLAND GLOBE HK ENTERPRISE LTD,"108,SHUBH SANDESH, 16,  HANSRAJ LANE, BYCULLA, ",,,,,CHINA,,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,"LINEAR BEARING WITH HOUSING,BRAND:9KBC,ITEM NO.:SC25UU LINEAR BEARING",,3016.0,NOS,0.0,6409.6513,U3SB7GYE588QP,,
2025-11-19,印度,中国,MECH AUTO SYSTEMS,TECH MOTION SHANGHAI CO LTD,"SHOP NO 2, BALCHANDRA APARTMENT  PLOT NO.55, SECTOR 44A,NERUL ","ROOM 904, BUILDING 3, 80 HUASHEN RO AD, WAI GAO QIAO FREE TRADE ZONE Sh anghai, Shanghai, CHINA CHINA",,,,China (CN),,Shanghai,NHAVA SHEVA SEA (INNSA1),84821090,LINEAR MOTION BEARING RAIL HGR20X4000MM LINEAR MOTION BEARING RAIL HGR20X4000MM,,250.0,NOS,0.0,6170.2,,,
2025-05-23,越南,中国台湾,CÔNG TY TNHH JADE M - TECH,CHUN LOUNG CO LTD,"Ô đất số TT3-09, Khu Đất Kẹt, Phường Liên Mạc, Quận Bắc Từ Liêm,Thành Phố Hà Nội, Việt Nam.","NO.1, LANE 333,MINYI ST, FUAN VILLAGE SIOUSHUEI  TOWNSHIP, CHANGHUA COUNTY 50444, TAIWAN, TW",,,,Taiwan,,,,84821000,"Con trượt ARC15MN S V1N bộ phận của thanh tuyến tính dẫn hướng, bằng thép, có ổ bi, phụ tùng máy gia công kim loại. NSX: CPC, mới 100%,ARC15MN S V1N linear guide rail part, steel, with ball bearing, metalworking machine spare part. Manufacturer: CPC, 100% new",,500.0,Pieces,0.0,5995.0,,,
2025-03-10,印度,中国,AGARWAL INDUSTRIES,QINGDAO SHIYA IMPORT AND EXPORT CO,4 Ground Floor HARESH CHAMBER SAMUEL STREET VADGADI,,,,,CHINA,,Qingdao,NHAVA SHEVA SEA (INNSA1),84821090,LINEAR BALL BEARING SC25UU LINEAR BALL BEARING,,3057.0,NOS,0.0,5919.2186,WR2ROUSHLUCH0,,
2025-02-12,俄罗斯,中国,BIVER TEKH OOO,DB INDUSTRY&TRADE JIAOZHOU CO LTD,"115404, , Г.МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БИРЮЛЕВО ВОСТОЧНОЕ, , Д. 17",", SHANDONG, JIAOZHOU, ROAD LUANHE 1, BLOCK 6, .,..",,,DB INDUSTRY AND TRADE JIAOZHOU CO LTD,China (CN),Russia,,,8482109008,"PART OF CNC MILLING MACHINE BEAVERMILL MINI (RAIL WITH CARRIAGES). MATERIAL: STEEL. IS A LINEAR ACTION BEARING. SUPPLIED FOR OWN PRODUCTION OF CNC MILLING MACHINE """"BEAVERM"""". PURPOSE: MOVEMENT OF THE WORKING PART WITH",,66.0,PC,130.46,5735.59,,,ОТСУТСТВУЕТ
2025-11-19,印度,中国,AMAFHH SONS,ZHEJIANG SIQIANG BEARING MANUFACTURE CO LTD,"2ND FLOOR, 71 NAGDEVI CROSS LANE,,  N/A","NO.97,XIANXIA ROAD,NANMING MOUNTAIN STREET, LIANDU ZONE,LISHUI CITY LI SHUI CITY, Zhejiang, CHINA CHINA",,,,China (CN),,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS SCS25UU LINEAR MOTION BEARINGS SCS25UU,,2500.0,NOS,0.0,5575.0,,,
2025-11-07,菲律宾,中国,C AND U PHILIPPINES INC,ZHEJIANG HEXIE PRECISION MACHINERY,BLOCK 7 LOT 1 MILLENIUM DRIVE LISP III-SEZ SAN RAFAELSTO TOMAS BATANGAS 4234PHILIPPINES,,,,,CHINA,,,,84821000000,"ANGULAR CONTACT BALL BEARING, LINEAR BEARING",,1.0,PIECE,89.0,5498.5012,PGZZ500903,,
2025-05-16,越南,中国香港,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Tổ dân phốTràngDuệ(tại Công tyTNHH Ngân Vũ),phường Lê Lợi, quận An Dương,TP Hải Phòng, Việt Nam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, HK",,,,China,,,,84821000,"TMA-MNA-U20A00058#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U20A00058#& Ball bearing for motor gearbox of linear actuator, 100% new",,5400.0,Pieces,0.0,5400.0,,,
2025-01-27,印度,中国,TOY KIDS,YIWU ZHUANMEI IMPORT AND EXPORT CO,"A-1/7, LINK PALACE, OFF LINK ROAD,  MALAD - (WEST), ",,,,,CHINA,,Ningbo,NHAVA SHEVA SEA (INNSA1),84822090,MINI LINEAR BEARING ( FOR MACHINE ) MINI LINEAR BEARING ( FOR MACHINE ),,2280.0,PCS,0.0,5296.5008,O8CGH1TL7H4T0,,
2025-06-03,孟加拉国,中国,ABUL KHAIR CONDENSED MILK & BEVERAGE LTD,SINGAPORE HUA YUN MACHINERY PTE,,LT,,,,CN,,,,84828000,LINEAR BEARING,,0.0,,2.3,5225.0,,,
2025-06-21,印度,中国,CTS BEARING HOUSE,QINGDAO HIKING YICAITONG MARKET PURCHASING CO LTD,"A7 , Mulund Jaimala CHS, K N Centre, N S Road, Mulund West null",,,,,CHINA,,Qingdao,NHAVA SHEVA SEA (INNSA1),84821090,LINEAR MOTION BEARING (4030 PCS) LINEAR MOTION BEARING (4030 PCS),,808.0,KGS,808.0,5061.3766,2FC6DKLDL87TF,,
2025-02-26,越南,中国台湾,CÔNG TY TNHH JADE M - TECH,CHUN LOUNG CO LTD,"Land Lot No. Tt3-09, Land Jam, Lien Mac Ward, Bac Tu Liem District, Hanoi City, Vietnam.","NO.1, LANE 333,MINYI ST, FUAN VILLAGE SIOUSHUEI  TOWNSHIP, CHANGHUA COUNTY 50444, TAIWAN, TW",,,,Taiwan,,,,84821000,"Con trượt HRC25FL S V0N bộ phận của thanh tuyến tính dẫn hướng, bằng thép,có ổ bi, phụ tùng máy gia công kim loại. NSX: CPC, mới 100%,HRC25FL S V0N linear guide rail part, steel, with ball bearing, metalworking machine spare part. Manufacturer: CPC, 100% new",,200.0,Pieces,0.0,5018.0,,,
2025-11-21,越南,中国,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VÀ KỸ THUẬT MT VIỆT NAM,DONGGUAN YUHE IMPORT AND EXPORT TRADING CO LTD,"No. 158 Lam Lang Street, Nam Son Ward, Bac Ninh Province, Vietnam","ROOM 2302, NO.288, DALANG SECTION, GUANZHANG ROAD, DALANG TOWN, DONGGUAN CITY, GUANGDONG PROVINCE, CHINA, CN",,,,China,,,,84821000,"Con trượt vuông MGN9C (có chứa bi bên trong), chất liệu: thép, kích thước: (20*38*42)mm, là bộ phận chuyên dụng dùng trong các cơ cấu dẫn hướng của máy CNC, nsx: Dongguan Nesco CNC. Hàng mới 100%,The MGN9C square linear slide (containing internal ball bearings), material: steel, dimensions: (20*38*42)mm, is a specialized component used in the guiding mechanisms of CNC machines. Manufacturer: Dongguan Nesco CNC. 100% brand new.",,1000.0,Pieces,0.0,5000.0,,,
2025-08-18,印度,中国,CTS BEARING HOUSE,LIAOCHENG JUANHANG TRADING CO LTD,"A7 , Mulund Jaimala CHS, K N Centre, N S Road, Mulund West null","1-10 YUNHEMINGJUN QINGNIAN ROAD, LI NQING CITY,LIAOCHENG CITY, SHANDONG PROVINCE CHINA China",,,,China (CN),,Qingdao,,84821090,LINEAR MOTION BEARING (5030PCS) LINEAR MOTION BEARING (5030PCS),,804.0,KGS,0.0,4998.31,,,
2025-11-11,越南,中国,CÔNG TY TNHH MISUMI VIỆT NAM - CHI NHÁNH THÀNH PHỐ HỒ CHÍ MINH,MISUMI CHINA PRECISION MACHINERY TRADING CO LTD,"P 901, 9th Floor, Sacom-Chip Building, Lot T2-4, D1 Street, High-Tech Zone, Tan Nhon Phu Ward, Ho Chi Minh City","NO.1058 DILING RD, FENGXIAN DIST, SHANGHAI, CHINA, CN",,,,China,,,,84828000,"Thanh trượt tuyến tính có ổ bi, nhãn hiệu MISUMI, mới 100%, code: E-HLGH65-3960-B3,Linear slide with ball bearings, MISUMI brand, 100% new, code: E-HLGH65-3960-B3",,12.0,Pieces,0.0,4986.3262,,,
